COSTCLUSTER_CRD_INDICATOR,COSTCLUSTER_PK,COST_CLUSTER (L0),COST_CLUSTER (L1),COST_CLUSTER (L2),COST_CLUSTER (L3),COST_CLUSTER (L4),COST_CLUSTER (L5)
FPNA,;L0WRB;L1WRB Ex PvB;L2Affluent Managed;L3Priority Banking Managed;L4Priority Distribution Others;L5SPC Priority Distrib Enhancement Projects;,WRB,WRB Ex PvB,Affluent Managed,Priority Banking Managed,Priority Distribution Others,SPC Priority Distrib Enhancement Projects
FPNA,;L0WRB;L1WRB Ex PvB;L2Affluent Managed;L3Priority Banking Managed;L4Priority Distribution Others;L5SPC Priority Distrib Management;,WRB,WRB Ex PvB,Affluent Managed,Priority Banking Managed,Priority Distribution Others,SPC Priority Distrib Management
FPNA,;L0WRB;L1WRB Ex PvB;L2Affluent Managed;L3Priority Banking Managed;L4Priority Distribution Others;L5SPC Priority Distrib Small Projects;,WRB,WRB Ex PvB,Affluent Managed,Priority Banking Managed,Priority Distribution Others,SPC Priority Distrib Small Projects
FPNA,;L0WRB;L1WRB Ex PvB;L2Affluent Managed;L3Priority Banking Managed;L4Priority Distribution Others;L5SPC Priority Enhancement Projects;,WRB,WRB Ex PvB,Affluent Managed,Priority Banking Managed,Priority Distribution Others,SPC Priority Enhancement Projects
FPNA,;L0WRB;L1WRB Ex PvB;L2Affluent Managed;L3Priority Banking Managed;L4Priority Distribution Others;L5SPC Priority Group Projects;,WRB,WRB Ex PvB,Affluent Managed,Priority Banking Managed,Priority Distribution Others,SPC Priority Group Projects
FPNA,;L0WRB;L1WRB Ex PvB;L2Affluent Managed;L3Priority Banking Managed;L4Priority Distribution Others;L5SPC Priority Small Projects;,WRB,WRB Ex PvB,Affluent Managed,Priority Banking Managed,Priority Distribution Others,SPC Priority Small Projects
FPNA,;L0WRB;L1WRB Ex PvB;L2Affluent Managed;L3Priority Banking Managed;L4Priority International Client RMs;L5SPC Priority International Client RMs;,WRB,WRB Ex PvB,Affluent Managed,Priority Banking Managed,Priority International Client RMs,SPC Priority International Client RMs
FPNA,;L0WRB;L1WRB Ex PvB;L2Affluent Managed;L3Priority Banking Managed;L4Priority Management and Support;L5SPC Priority Management and Support;,WRB,WRB Ex PvB,Affluent Managed,Priority Banking Managed,Priority Management and Support,SPC Priority Management and Support
FPNA,;L0WRB;L1WRB Ex PvB;L2Affluent Managed;L3Priority Banking Managed;L4Priority Private RMs;L5SPC Priority Private RMs;,WRB,WRB Ex PvB,Affluent Managed,Priority Banking Managed,Priority Private RMs,SPC Priority Private RMs
FPNA,;L0WRB;L1WRB Ex PvB;L2Affluent Managed;L3Priority Banking Managed;L4Priority RMs;L5SPC Priority RMs;,WRB,WRB Ex PvB,Affluent Managed,Priority Banking Managed,Priority RMs,SPC Priority RMs
FPNA,;L0WRB;L1WRB Ex PvB;L2Affluent Managed;L3Priority Private Banking Managed;L4Priority Private Others;L5SPC Priority Private Others;,WRB,WRB Ex PvB,Affluent Managed,Priority Private Banking Managed,Priority Private Others,SPC Priority Private Others
FPNA,;L0WRB;L1WRB Ex PvB;L2CEO;L3CEO;L4CEO;L5SPC WRB CEO;,WRB,WRB Ex PvB,CEO,CEO,CEO,SPC WRB CEO
FPNA,;L0WRB;L1WRB Ex PvB;L2CPM ;L3BSM;L4BSM;L5SPC CPM Balance Sheet Management;,WRB,WRB Ex PvB,CPM ,BSM,BSM,SPC CPM Balance Sheet Management
FPNA,;L0WRB;L1WRB Ex PvB;L2CPM ;L3Modelling;L4Modelling;L5SPC CPM WRB Modelling;,WRB,WRB Ex PvB,CPM ,Modelling,Modelling,SPC CPM WRB Modelling
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Products Managed;L4PBP CCPL Managed;L5SPC PBP COB CCPL Ops;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Products Managed,PBP CCPL Managed,SPC PBP COB CCPL Ops
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Products Managed;L4PBP CCPL Managed;L5SPC PBP Cards and Personal Loans shared;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Products Managed,PBP CCPL Managed,SPC PBP Cards and Personal Loans shared
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Products Managed;L4PBP CCPL Managed;L5SPC PBP Credit Cards;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Products Managed,PBP CCPL Managed,SPC PBP Credit Cards
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Products Managed;L4PBP CCPL Managed;L5SPC PBP Personal Loans;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Products Managed,PBP CCPL Managed,SPC PBP Personal Loans
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Products Managed;L4PBP CCPL Managed;L5SPC PBP SnT CCPL Ops;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Products Managed,PBP CCPL Managed,SPC PBP SnT CCPL Ops
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Products Managed;L4PBP Digital Assets;L5SPC PBP Digital Assets;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Products Managed,PBP Digital Assets,SPC PBP Digital Assets
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Products Managed;L4PBP Group Products;L5SPC PBP Group Products;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Products Managed,PBP Group Products,SPC PBP Group Products
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Client Acquiring;L5SPC PB CA Employee Banking;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Client Acquiring,SPC PB CA Employee Banking
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Client Acquiring;L5SPC PB CA Management;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Client Acquiring,SPC PB CA Management
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Client Acquiring;L5SPC PB CA Personal Clients;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Client Acquiring,SPC PB CA Personal Clients
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Contact Centre Managed;L5SPC PB CC Activate & Retain;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Contact Centre Managed,SPC PB CC Activate & Retain
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Contact Centre Managed;L5SPC PB CC ETB Sales;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Contact Centre Managed,SPC PB CC ETB Sales
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Contact Centre Managed;L5SPC PB CC GBS;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Contact Centre Managed,SPC PB CC GBS
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Contact Centre Managed;L5SPC PB CC IVR;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Contact Centre Managed,SPC PB CC IVR
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Contact Centre Managed;L5SPC PB CC Management;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Contact Centre Managed,SPC PB CC Management
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Contact Centre Managed;L5SPC PB CC Personal Clients;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Contact Centre Managed,SPC PB CC Personal Clients
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Contact Centre Managed;L5SPC PB CC Priority Clients;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Contact Centre Managed,SPC PB CC Priority Clients
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Contact Centre Managed;L5SPC PB CC SME Clients;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Contact Centre Managed,SPC PB CC SME Clients
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Digital Sales & Marketing;L5SPC PB Digital Sales & Marketing;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Digital Sales & Marketing,SPC PB Digital Sales & Marketing
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Partnerships;L5SPC PB Partnerships;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Partnerships,SPC PB Partnerships
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Segments;L5SPC PB Seg Islamic Banking;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Segments,SPC PB Seg Islamic Banking
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Segments;L5SPC PB Seg Management;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Segments,SPC PB Seg Management
FPNA,;L0WRB;L1WRB Ex PvB;L2Personal Banking;L3Personal Banking Segment Managed;L4PB Segments;L5SPC PB Seg Personal Clients;,WRB,WRB Ex PvB,Personal Banking,Personal Banking Segment Managed,PB Segments,SPC PB Seg Personal Clients
FPNA,;L0WRB;L1WRB Ex PvB;L2Small and Medium Enterprises;L3Small and Medium Enterprises;L4SME Client Acquiring;L5SPC SME Client Acquiring;,WRB,WRB Ex PvB,Small and Medium Enterprises,Small and Medium Enterprises,SME Client Acquiring,SPC SME Client Acquiring
FPNA,;L0WRB;L1WRB Ex PvB;L2Small and Medium Enterprises;L3Small and Medium Enterprises;L4SME Corp Partnerships;L5SPC SME Corp Partnerships;,WRB,WRB Ex PvB,Small and Medium Enterprises,Small and Medium Enterprises,SME Corp Partnerships,SPC SME Corp Partnerships
FPNA,;L0WRB;L1WRB Ex PvB;L2Small and Medium Enterprises;L3Small and Medium Enterprises;L4SME ME;L5SPC SME ME;,WRB,WRB Ex PvB,Small and Medium Enterprises,Small and Medium Enterprises,SME ME,SPC SME ME
FPNA,;L0WRB;L1WRB Ex PvB;L2Small and Medium Enterprises;L3Small and Medium Enterprises;L4SME Products ;L5SPC SME COB Ops;,WRB,WRB Ex PvB,Small and Medium Enterprises,Small and Medium Enterprises,SME Products ,SPC SME COB Ops
FPNA,;L0WRB;L1WRB Ex PvB;L2Small and Medium Enterprises;L3Small and Medium Enterprises;L4SME Products ;L5SPC SME Products;,WRB,WRB Ex PvB,Small and Medium Enterprises,Small and Medium Enterprises,SME Products ,SPC SME Products
FPNA,;L0WRB;L1WRB Ex PvB;L2Small and Medium Enterprises;L3Small and Medium Enterprises;L4SME Products ;L5SPC SME SnT Ops;,WRB,WRB Ex PvB,Small and Medium Enterprises,Small and Medium Enterprises,SME Products ,SPC SME SnT Ops
FPNA,;L0WRB;L1WRB Ex PvB;L2Small and Medium Enterprises;L3Small and Medium Enterprises;L4SME RMs;L5SPC SME RMs;,WRB,WRB Ex PvB,Small and Medium Enterprises,Small and Medium Enterprises,SME RMs,SPC SME RMs
FPNA,;L0WRB;L1WRB Ex PvB;L2Small and Medium Enterprises;L3Small and Medium Enterprises;L4SME Seg Clients;L5SPC SME Seg Clients;,WRB,WRB Ex PvB,Small and Medium Enterprises,Small and Medium Enterprises,SME Seg Clients,SPC SME Seg Clients
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Cash Operations;L4WRB Cash Operations;L5SPC WRB Cash Operations;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Cash Operations,WRB Cash Operations,SPC WRB Cash Operations
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Client Coverage;L4WRB Client Coverage;L5SPC WRB Client Coverage;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Client Coverage,WRB Client Coverage,SPC WRB Client Coverage
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Collection & Recoveries;L4WRB Collection & Recoveries;L5SPC WRB Collection & Recoveries;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Collection & Recoveries,WRB Collection & Recoveries,SPC WRB Collection & Recoveries
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Data & Analytics;L4WRB Analytics Operations;L5SPC WRB Analytics Operations;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Data & Analytics,WRB Analytics Operations,SPC WRB Analytics Operations
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Data & Analytics;L4WRB Seg Analytics GBS;L5SPC WRB Seg Analytics - GBS;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Data & Analytics,WRB Seg Analytics GBS,SPC WRB Seg Analytics - GBS
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Data & Analytics;L4WRB Seg Analytics;L5SPC WRB Seg Analytics Grp Proj;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Data & Analytics,WRB Seg Analytics,SPC WRB Seg Analytics Grp Proj
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Data & Analytics;L4WRB Seg Analytics;L5SPC WRB Seg Analytics;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Data & Analytics,WRB Seg Analytics,SPC WRB Seg Analytics
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Digital Banking Managed;L4WRB Digital Banking;L5SPC WRB Digital Banking - GBS;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Digital Banking Managed,WRB Digital Banking,SPC WRB Digital Banking - GBS
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Digital Banking Managed;L4WRB Digital Banking;L5SPC WRB Digital Banking Internet & Mobile;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Digital Banking Managed,WRB Digital Banking,SPC WRB Digital Banking Internet & Mobile
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Digital Banking Managed;L4WRB Digital Banking;L5SPC WRB Digital Banking Mgt Grp Proj;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Digital Banking Managed,WRB Digital Banking,SPC WRB Digital Banking Mgt Grp Proj
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Digital Banking Managed;L4WRB Digital Banking;L5SPC WRB Digital Banking Mgt;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Digital Banking Managed,WRB Digital Banking,SPC WRB Digital Banking Mgt
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Management & Support;L4WRB M&S Transformation Office;L5SPC WRB M&S Transformation Office;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Management & Support,WRB M&S Transformation Office,SPC WRB M&S Transformation Office
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Management & Support;L4WRB Marketing;L5SPC CPBB M&S Graduates;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Management & Support,WRB Marketing,SPC CPBB M&S Graduates
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Management & Support;L4WRB Mgt & Support;L5SPC WRB Mgt & Support;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Management & Support,WRB Mgt & Support,SPC WRB Mgt & Support
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB TSI and SBE;L4WRB Strat Bus Enablement;L5SPC WRB Strategic Business Enablement;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB TSI and SBE,WRB Strat Bus Enablement,SPC WRB Strategic Business Enablement
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB TSI and SBE;L4WRB Transf & Strat Initiatives;L5SPC WRB Transformation & Strategic Initiatives;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB TSI and SBE,WRB Transf & Strat Initiatives,SPC WRB Transformation & Strategic Initiatives
FPNA,;L0WRB;L1WRB Ex PvB;L2WRB Mgt & Others;L3WRB Trade Operations;L4WRB Trade Operations;L5SPC WRB Trade Operations;,WRB,WRB Ex PvB,WRB Mgt & Others,WRB Trade Operations,WRB Trade Operations,SPC WRB Trade Operations
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Management;L4WS Management;L5SPC WS Management;,WRB,WRB Ex PvB,Wealth Solutions,WS Management,WS Management,SPC WS Management
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Ops;L4WS COO Recharge;L5SPC WS COO - Recharge;,WRB,WRB Ex PvB,Wealth Solutions,WS Ops,WS COO Recharge,SPC WS COO - Recharge
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Ops;L4WS Ops PvB;L5SPC WS Ops PvB;,WRB,WRB Ex PvB,Wealth Solutions,WS Ops,WS Ops PvB,SPC WS Ops PvB
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Ops;L4WS Ops WM;L5SPC WS Ops WS;,WRB,WRB Ex PvB,Wealth Solutions,WS Ops,WS Ops WM,SPC WS Ops WS
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Others;L4WS Chief Investments Officer;L5SPC WS Chief Investments Officer;,WRB,WRB Ex PvB,Wealth Solutions,WS Others,WS Chief Investments Officer,SPC WS Chief Investments Officer
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Others;L4WS Global Biz Recharge;L5SPC WS Oth Global Biz Recharge Bancassurance;,WRB,WRB Ex PvB,Wealth Solutions,WS Others,WS Global Biz Recharge,SPC WS Oth Global Biz Recharge Bancassurance
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Others;L4WS Global Biz Recharge;L5SPC WS Oth Global Biz Recharge Managed Investments;,WRB,WRB Ex PvB,Wealth Solutions,WS Others,WS Global Biz Recharge,SPC WS Oth Global Biz Recharge Managed Investments
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Others;L4WS Global Biz Recharge;L5SPC WS Oth Global Biz Recharge Oth Wealth Solutions;,WRB,WRB Ex PvB,Wealth Solutions,WS Others,WS Global Biz Recharge,SPC WS Oth Global Biz Recharge Oth Wealth Solutions
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Others;L4WS Global Biz Recharge;L5SPC WS Oth Global Biz Recharge Treasury Products;,WRB,WRB Ex PvB,Wealth Solutions,WS Others,WS Global Biz Recharge,SPC WS Oth Global Biz Recharge Treasury Products
FPNA,";L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Others;L4WS Prop, Advisory & Strat Solutns;L5SPC WS Inv Strategy & Advisory Office;",WRB,WRB Ex PvB,Wealth Solutions,WS Others,"WS Prop, Advisory & Strat Solutns",SPC WS Inv Strategy & Advisory Office
FPNA,";L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Others;L4WS Prop, Advisory & Strat Solutns;L5SPC WS Investment Advisors;",WRB,WRB Ex PvB,Wealth Solutions,WS Others,"WS Prop, Advisory & Strat Solutns",SPC WS Investment Advisors
FPNA,";L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Others;L4WS Prop, Advisory & Strat Solutns;L5SPC WS Wealth Proposition & Solutions;",WRB,WRB Ex PvB,Wealth Solutions,WS Others,"WS Prop, Advisory & Strat Solutns",SPC WS Wealth Proposition & Solutions
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Others;L4WS Wealth Policies & Processes;L5SPC WS Wealth Policies & Processes;,WRB,WRB Ex PvB,Wealth Solutions,WS Others,WS Wealth Policies & Processes,SPC WS Wealth Policies & Processes
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Products;L4WS Bancassurance;L5SPC WS Banca Product Mgt;,WRB,WRB Ex PvB,Wealth Solutions,WS Products,WS Bancassurance,SPC WS Banca Product Mgt
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Products;L4WS Bancassurance;L5SPC WS Commercial Sales Team;,WRB,WRB Ex PvB,Wealth Solutions,WS Products,WS Bancassurance,SPC WS Commercial Sales Team
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Products;L4WS Bancassurance;L5SPC WS Retail Banca Sales Team;,WRB,WRB Ex PvB,Wealth Solutions,WS Products,WS Bancassurance,SPC WS Retail Banca Sales Team
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Products;L4WS Capital Mkts Products & Sales;L5SPC WS Commercial Treasury Services;,WRB,WRB Ex PvB,Wealth Solutions,WS Products,WS Capital Mkts Products & Sales,SPC WS Commercial Treasury Services
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Products;L4WS Capital Mkts Products & Sales;L5SPC WS Equities Direct Access;,WRB,WRB Ex PvB,Wealth Solutions,WS Products,WS Capital Mkts Products & Sales,SPC WS Equities Direct Access
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Products;L4WS Capital Mkts Products & Sales;L5SPC WS PS Staff & Management;,WRB,WRB Ex PvB,Wealth Solutions,WS Products,WS Capital Mkts Products & Sales,SPC WS PS Staff & Management
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Products;L4WS Capital Mkts Products & Sales;L5SPC WS Retail Treasury Services;,WRB,WRB Ex PvB,Wealth Solutions,WS Products,WS Capital Mkts Products & Sales,SPC WS Retail Treasury Services
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Products;L4WS Capital Mkts Products & Sales;L5SPC WS Treasury Products & Sales;,WRB,WRB Ex PvB,Wealth Solutions,WS Products,WS Capital Mkts Products & Sales,SPC WS Treasury Products & Sales
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Products;L4WS Managed Investment;L5SPC WS Discretionary Portfolio Mgt;,WRB,WRB Ex PvB,Wealth Solutions,WS Products,WS Managed Investment,SPC WS Discretionary Portfolio Mgt
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Products;L4WS Managed Investment;L5SPC WS Mutual Fund;,WRB,WRB Ex PvB,Wealth Solutions,WS Products,WS Managed Investment,SPC WS Mutual Fund
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Products;L4WS Managed Investment;L5SPC WS Private Equity Fund;,WRB,WRB Ex PvB,Wealth Solutions,WS Products,WS Managed Investment,SPC WS Private Equity Fund
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Projects;L4WS Enhancement Projects;L5SPC WS Enhancement Projects;,WRB,WRB Ex PvB,Wealth Solutions,WS Projects,WS Enhancement Projects,SPC WS Enhancement Projects
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Projects;L4WS Group Projects PvB;L5SPC WS Group Projects - PvB;,WRB,WRB Ex PvB,Wealth Solutions,WS Projects,WS Group Projects PvB,SPC WS Group Projects - PvB
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Projects;L4WS Group Projects RB;L5SPC WS Group Projects - RB;,WRB,WRB Ex PvB,Wealth Solutions,WS Projects,WS Group Projects RB,SPC WS Group Projects - RB
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Projects;L4WS Group Projects;L5SPC WS Group Projects;,WRB,WRB Ex PvB,Wealth Solutions,WS Projects,WS Group Projects,SPC WS Group Projects
FPNA,;L0WRB;L1WRB Ex PvB;L2Wealth Solutions;L3WS Projects;L4WS Small Projects;L5SPC WS Small Projects;,WRB,WRB Ex PvB,Wealth Solutions,WS Projects,WS Small Projects,SPC WS Small Projects
WRB,;L0None;L1None;L2None;L3None;L4None;L5None;,None,None,None,None,None,None
WRB,;L0Ventures;L1Ventures;L2Ventures;L3Ventures;L4Ventures;L5Ventures;,Ventures,Ventures,Ventures,Ventures,Ventures,Ventures
